review_id,product_id,product_name,reviewer_company_size,source_platform,review_date,overall_rating,topic_id,probability,text_field,text
8608669,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-13T22:05:13.225-05:00,4.0,-1,0.3037,use_case,It is providing accounting solutions to our clients and that is what we work for. Clients are happy with the product.
8317535,SGE-INT-001,Sage Intacct,small-business,g2,2023-07-14T06:00:44.111-05:00,2.5,3,0.3346,use_case,"It allows me to track my time utilisation. It's not a fun task but it needs to be done, and Sage helps me do it."
9358208,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-28T21:05:11.971-06:00,5.0,3,0.5263,use_case,We're hoping it will help us with better insight into budgeting and multi-dimensional reporting. Sage
8210535,SGE-INT-001,Sage Intacct,mid-market,g2,2023-06-13T22:05:17.104-05:00,5.0,0,1.0,use_case,The problems that they are solving for our company is being able to keep track of all accounting roles in one system and has caused out performance as a unit to increase. Accounting
8245949,SGE-INT-001,Sage Intacct,mid-market,g2,2023-06-22T22:05:06.451-05:00,4.0,3,0.3032,use_case,"Sage ensures you are happy and genuinely tries to help you reach your goals. It's nice that there are many options for formats and filters, and you can customize it how it best suits your business. New to Sage"
8259837,SGE-INT-001,Sage Intacct,mid-market,g2,2023-06-27T23:36:29.517-05:00,5.0,-1,0.058,use_case,"We are able to load non-financial key operating data to produce operational dashboards combining finance, operations, patient satisfaction, and clinical quality measures results."
8648360,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-22T10:37:21.696-05:00,5.0,-1,0.0756,use_case,It helps to mitigate problems of reporting and consolidation. Helps to prepare reconciliation. Very
8148772,SGE-INT-001,Sage Intacct,enterprise,g2,2023-05-30T03:25:29.732-05:00,4.5,3,0.5261,use_case,"I benefit from Sage Intacct because it solves the problem of cumbersome and inefficient accounting. The software gives me a holistic, real-time view of the entire general ledger, eliminating time-consuming manual entry and providing me with up-to-the-minute data. Experience exceptional accounting with"
8622056,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-20T03:55:43.520-05:00,5.0,34,0.0656,use_case,"Easy to cretae new GL code, custome reports Easy to record financial transactions Easy to analyse the fianacial information Easy to extract the financial statements Overall it is user freindly and solving our all the above issues. Sage"
8024332,SGE-INT-001,Sage Intacct,mid-market,g2,2023-05-02T22:05:17.226-05:00,3.5,0,0.3292,use_case,It is automating finance workflows and data. Bringing us from spreadsheets and emails with many attachments to software that handles things end to end. As a user outside of the finance department it has reduced the time I spend submitting expense reports. With proper onboarding & guidance
8235453,SGE-INT-001,Sage Intacct,mid-market,g2,2023-06-20T10:05:00.779-05:00,4.5,15,0.2184,use_case,On the AP side it has allowed us to free up virtually a full FTE due to its automation capabilities along with greater control. Our bank reconciliations are live and a lot more simple to track and process. Fantastic System - Massive
8062085,SGE-INT-001,Sage Intacct,small-business,g2,2023-05-10T22:05:23.084-05:00,5.0,0,0.2227,use_case,"Smooth system, all data in one place. I work for a company so I am not sure if they were ever planning on using a different software, but in my experience at other firms and using quickbooks, it is 10x more intuitive than quickbooks."
8206204,SGE-INT-001,Sage Intacct,mid-market,g2,2023-06-13T01:43:34.565-05:00,4.0,-1,0.0369,use_case,"user friendly, modernasation, project tracking, bank reconciliation, streamlining and speed of the use of the system and increasing the speed of the system with near to known delay and no crashes"
8270870,SGE-INT-001,Sage Intacct,mid-market,g2,2023-06-29T22:05:44.942-05:00,4.0,3,0.5479,use_case,Sage Intacct helps us solve entering multiple payables and receivables each day. We can now import excels from our system and efficiently process everything. Our team moves faster with fewer errors. Company switched to Sage Intacct 5 months ago from
7955664,SGE-INT-001,Sage Intacct,small-business,g2,2023-04-17T10:05:01.084-05:00,4.0,3,0.2657,use_case,Sage is solving the problems of adding dimensions that we are not able to get in other systems. We are seeing a lot more detail in our reporting than we were before!
8613263,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-14T10:05:05.804-05:00,4.5,3,0.6093,use_case,Whenever we face any problem we can raise case with Sage Intacct and it is resolved as soon as possible with deatiled information Its a full-fledge
8607210,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-15T14:35:39.481-05:00,5.0,-1,0.0545,use_case,1. Especially it's helping me to get a perfect report like AP Vendor Metrix 2. It's helping me to do Bank reconciliation without any hassle. 3. Perfect for vendor master Excellent Tool - Working on
8472941,SGE-INT-001,Sage Intacct,mid-market,g2,2023-08-14T22:05:03.535-05:00,4.0,3,0.524,use_case,"Sage Intacct is helping streamline the approval process for incoming invoices, allowing sites at a base level to manage their incoming expenses. Sage"
8848089,SGE-INT-001,Sage Intacct,enterprise,g2,2023-11-09T21:05:55.032-06:00,5.0,36,1.0,use_case,Entity wise report generations and multi-currency bills posting
8350967,SGE-INT-001,Sage Intacct,mid-market,g2,2023-07-24T10:05:00.785-05:00,4.0,3,0.4921,use_case,Sage Intacct allows us to keep track of our accounting across multiple companies. We have a parent company and numerous sub companies. We are able to keep track of all accounting with one software. Using Sage
8004300,SGE-INT-001,Sage Intacct,enterprise,g2,2023-04-27T22:05:27.489-05:00,4.5,15,0.0628,use_case,I really like the AP auotmation and follow-through of those processes. It reduces time spent reviewing and tracking PR's and PO's. One of the best accounting software packages
8607709,SGE-INT-001,Sage Intacct,small-business,g2,2023-09-13T22:05:10.958-05:00,4.0,3,0.8281,use_case,Difficult reporting. I need to report in a variety of ways including various levels of detail. Sage is able to accomodate this through the multiple dimensions that are offered.
8605234,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-13T10:05:07.750-05:00,5.0,-1,0.3115,use_case,"for accounting this is the best accounting tool, very fast and user friendly"
8612988,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-21T14:55:45.243-05:00,5.0,3,0.3818,use_case,Sage Intacct is helping us to solve any issues relating to Accounts Payable and Vendor aging related queries.
8613171,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-14T22:05:12.788-05:00,5.0,-1,0.0453,use_case,We can find all the needed information about our clients and vendors. We also get various kinds of reports that will help us for reconciliation purposes.
8596183,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-12T09:35:30.079-05:00,5.0,-1,0.2533,use_case,"It is helping us to save all the client confidential data like contact details,payment details etc"
8606463,SGE-INT-001,Sage Intacct,small-business,g2,2023-09-14T04:01:19.544-05:00,3.0,56,0.1197,use_case,They fixed the issue for working remotely and created a cloud based program.
9357789,SGE-INT-001,Sage Intacct,mid-market,g2,2024-02-29T00:42:27.330-06:00,4.5,3,0.2056,use_case,Sage is allowing us to move from a excel heavy process to automation in order to condense our closing process.
8641712,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-21T10:05:04.012-05:00,5.0,9,0.21,use_case,"Record to Report- serves all purposes Consolidations are smooth, cash management module is also helpful to oversee all the reconciliations and banking activities"
8733530,SGE-INT-001,Sage Intacct,mid-market,g2,2023-10-19T05:32:59.599-05:00,5.0,28,0.2171,use_case,It helps to reduce my work time and solves the problems quickly Review of
8269225,SGE-INT-001,Sage Intacct,mid-market,g2,2023-06-29T10:05:12.321-05:00,4.0,3,0.3407,use_case,Sage has helped us processing payments to our vendors and tracking our budget vs actuals. We have also found the reports to helpful when managing our budgets for our projects.
8648551,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-22T09:17:13.454-05:00,4.5,18,0.0506,use_case,"Saves time , helps easy navigation, gives data out put in a very useful way. Intacct"
8442027,SGE-INT-001,Sage Intacct,mid-market,g2,2023-08-09T22:05:18.075-05:00,5.0,3,0.7349,use_case,"to post accounting transactions and do accounting reporting, month end close and general ledger management. Also to do cash management reconciling bank statements. I use Sage Intacct on a daily basis to pull"
8593491,SGE-INT-001,Sage Intacct,mid-market,g2,2023-09-12T01:20:17.359-05:00,4.5,-1,0.0652,use_case,On a single platform we can create invoices and process the payments. Also document the accounts receivable. In all the entire accounting can be done on a single platform. Very
8608158,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-14T06:00:22.431-05:00,3.5,3,0.4041,use_case,It is very handy to use the sage intacct for extracting the reports.
8333614,SGE-INT-001,Sage Intacct,small-business,g2,2023-07-18T22:05:04.204-05:00,3.5,53,1.0,use_case,Improved automation and audit trail around accounts payable which is a big improvement over our old Excel system. Cloud based and therefore more easily accessible and easier to upgrade.
8018114,SGE-INT-001,Sage Intacct,mid-market,g2,2023-05-02T10:05:01.613-05:00,4.0,3,0.3453,use_case,Sage intact allows us to enter information in a faster manner than we did with our other software. It also allows us to email clients directly from the program rather than having to print and scan invoices for email delivery. Sage
7945395,SGE-INT-001,Sage Intacct,mid-market,g2,2023-04-13T21:05:02.627-05:00,5.0,3,0.7231,use_case,"Sage Intacct solves financial management problems such as manual data entry, lack of real-time visibility, and difficulty in consolidating information. It provides automation, real-time insights, and easy-to-use tools for financial management, saving time and costs, improving accuracy, and helping businesses to grow and succeed. Streamline your Finances/Accounting with"
8693019,SGE-INT-001,Sage Intacct,small-business,g2,2023-10-04T01:38:13.451-05:00,3.5,0,0.3253,use_case,"We switched from QuickBooks to Intacct due to multi-entity and intercompany transactions, as well as consolidated financials. This was literally the only benefit of the software that I've found. Decent"
8087529,SGE-INT-001,Sage Intacct,small-business,g2,2023-05-16T21:08:02.144-05:00,5.0,18,0.2223,use_case,"In my first experience with Intacct, my company benefited from using Intacct's purchasing system in conjunction with Ariett. We were able to create purchase orders which linked to Intacct and keep track of POs on a large scale. In my current job, we do not have an extensive purchasing need so we were able to get by with Intacct's core functionality. We use Intacct's purchasing to allow managers to submit and approve invoices rather than have AP take the load of entering bills. I've used"
8092549,SGE-INT-001,Sage Intacct,mid-market,g2,2023-05-19T05:55:21.440-05:00,1.5,3,0.6139,use_case,"Sage provides a cloud accounting platform which allows us to manage AR/AP, reporting, and financials all from one system. It also integrates with the rest of our tech stack. Strong Finance Software but"
8027383,SGE-INT-001,Sage Intacct,enterprise,g2,2023-08-18T01:37:19.317-05:00,4.0,3,0.3545,use_case,"Sage Intact is solving the issue of manual work involving legacy workpapers. Once we're fully operational, it will reduce labor hours significantly. They've recently expanded the scope of the software to become more useful to our team. Private Equity Fund"
8337962,SGE-INT-001,Sage Intacct,enterprise,g2,2023-07-19T22:05:09.636-05:00,3.5,34,0.071,use_case,GL and financial reporting that combines both our service company and commercial department. This is entirely more effecient than having multiple sets of financial statements. Efficient Reporting and
8612401,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-15T05:18:49.584-05:00,4.5,-1,0.0226,use_case,Contract and Project management and Revenue recognition is very robust with multiple options to the user. Can take informed decisions based on the contract/project insights. Best fit ERP for
8250232,SGE-INT-001,Sage Intacct,small-business,g2,2023-06-23T22:05:05.021-05:00,4.0,6,0.25,use_case,Having the review and sign off of journal entries and other entries prior to posting. It helps ensure that the data is accurate and that there is more than one person in the review process. Transition from QB to
8583234,SGE-INT-001,Sage Intacct,enterprise,g2,2023-09-08T22:05:03.320-05:00,5.0,-1,0.1569,use_case,It help me mapping our vendors and allocating expenses on the right place. Great online
8392099,SGE-INT-001,Sage Intacct,mid-market,g2,2023-08-02T18:45:05.881-05:00,4.5,-1,0.0815,use_case,"Recording complex intercompany receivables with corresponding revenue accruals, as well as easily record receipt of revenue. Wide Range of Relevant"
